order_id,account_id,product_type,revenue,cogs,order_date,ship_date,status,tech_id
ORD010989,ACC015,Full Denture,622.92,325.25,2025-12-23,2025-12-28,Complete,TECH05
ORD010990,ACC008,Crown PFM,136.84,65.81,2025-12-23,2025-12-30,Complete,TECH02
ORD010991,ACC012,Nightguard,107.38,38.48,2025-12-24,2026-01-02,Complete,TECH05
ORD010992,ACC004,Full Denture,762.64,285.85,2025-12-24,2025-12-28,Complete,TECH05
ORD010993,ACC002,Nightguard,86.02,35.53,2025-12-24,2025-12-30,Complete,TECH03
ORD010994,ACC007,Crown PFM,160.18,63.8,2025-12-24,2026-01-03,Complete,TECH02
ORD010995,ACC006,Veneer,111.05,39.81,2025-12-24,2025-12-29,Complete,TECH05
ORD010996,ACC001,Full Denture,700.75,330.84,2025-12-24,2025-12-28,Complete,TECH05
ORD010997,ACC015,Partial Denture,418.03,184.37,2025-12-24,2025-12-30,Complete,TECH01
ORD010998,ACC009,Implant Abutment,204.03,69.47,2025-12-24,2025-12-28,Complete,TECH06
ORD010999,ACC005,Clear Aligner Set,541.42,206.49,2025-12-24,2026-01-05,Complete,TECH06
ORD011000,ACC002,Full Denture,639.83,283.1,2025-12-24,2025-12-28,Complete,TECH01
ORD011001,ACC003,Bridge 3-Unit,467.09,156.78,2025-12-24,2025-12-31,Complete,TECH04
ORD011002,ACC010,Clear Aligner Set,590.09,196.17,2025-12-24,2025-12-27,Complete,TECH03
ORD011003,ACC011,Clear Aligner Set,600.63,197.43,2025-12-24,2025-12-30,Complete,TECH01
ORD011004,ACC009,Bridge 3-Unit,379.82,177.14,2025-12-24,2025-12-30,Complete,TECH05
ORD011005,ACC003,Implant Abutment,187.42,73.57,2025-12-24,2025-12-31,Complete,TECH03
ORD011006,ACC010,Crown Zirconia,186.83,60.71,2025-12-24,2026-01-05,Complete,TECH02
ORD011007,ACC005,Nightguard,107.37,35.49,2025-12-24,2026-01-03,Complete,TECH03
ORD011008,ACC006,Crown Zirconia,159.34,62.54,2025-12-24,2025-12-31,Complete,TECH02
ORD011009,ACC004,Crown PFM,162.3,61.81,2025-12-24,2025-12-28,Remake,TECH05
ORD011010,ACC005,Veneer,109.82,45.57,2025-12-24,2026-01-05,Complete,TECH06
ORD011011,ACC006,Implant Crown,267.03,97.43,2025-12-24,2025-12-27,Complete,TECH01
ORD011012,ACC001,Bridge 3-Unit,466.49,186.58,2025-12-24,2026-01-02,Complete,TECH05
ORD011013,ACC009,Veneer,115.26,40.23,2025-12-24,2026-01-05,Complete,TECH04
ORD011014,ACC011,Crown PFM,146.98,56.42,2025-12-24,2026-01-04,Complete,TECH05
ORD011015,ACC014,Partial Denture,396.9,190.71,2025-12-24,2026-01-01,Complete,TECH04
ORD011016,ACC003,Full Denture,651.67,333.27,2025-12-24,2025-12-27,Complete,TECH02
ORD011017,ACC004,Veneer,110.48,39.32,2025-12-24,2026-01-03,Complete,TECH04
ORD011018,ACC003,Clear Aligner Set,612.62,207.84,2025-12-24,2025-12-30,Complete,TECH06
ORD011019,ACC001,Partial Denture,364.78,161.05,2025-12-24,2026-01-04,Complete,TECH01
ORD011020,ACC011,Bridge 3-Unit,446.46,158.04,2025-12-24,2025-12-29,Complete,TECH05
ORD011021,ACC012,Crown PFM,164.39,65.46,2025-12-24,2025-12-31,Complete,TECH05
ORD011022,ACC001,Clear Aligner Set,531.65,202.69,2025-12-24,2026-01-03,Complete,TECH04
ORD011023,ACC006,Partial Denture,436.69,186.33,2025-12-24,2026-01-01,Complete,TECH04
ORD011024,ACC001,Crown PFM,133.89,54.81,2025-12-24,2025-12-27,Complete,TECH04
ORD011025,ACC002,Nightguard,107.21,36.76,2025-12-24,2026-01-03,Complete,TECH01
ORD011026,ACC006,Full Denture,694.03,307.95,2025-12-25,2025-12-29,Complete,TECH06
ORD011027,ACC002,Partial Denture,435.69,160.99,2025-12-25,2026-01-04,Complete,TECH06
ORD011028,ACC012,Implant Crown,302.72,89.15,2025-12-25,2026-01-02,Complete,TECH05
ORD011029,ACC009,Crown PFM,144.94,56.93,2025-12-25,2025-12-31,Complete,TECH01
ORD011030,ACC001,Crown Zirconia,177.29,51.9,2025-12-25,2025-12-28,Complete,TECH05
ORD011031,ACC006,Clear Aligner Set,509.88,195.96,2025-12-25,2025-12-30,Complete,TECH06
ORD011032,ACC010,Nightguard,107.51,36.73,2025-12-25,2025-12-29,Complete,TECH01
ORD011033,ACC001,Full Denture,766.41,274.43,2025-12-25,2025-12-29,Complete,TECH01
ORD011034,ACC011,Crown Zirconia,155.35,61.91,2025-12-25,2026-01-02,Complete,TECH06
ORD011035,ACC006,Nightguard,96.8,36.18,2025-12-25,2026-01-03,Complete,TECH02
ORD011036,ACC005,Implant Abutment,191.21,68.05,2025-12-25,2026-01-03,Complete,TECH05
ORD011037,ACC012,Clear Aligner Set,552.39,178.35,2025-12-25,2025-12-28,Complete,TECH01
ORD011038,ACC002,Veneer,114.99,40.45,2025-12-25,2026-01-02,Complete,TECH04
ORD011039,ACC012,Crown PFM,149.28,58.67,2025-12-25,2025-12-28,Complete,TECH06
ORD011040,ACC009,Veneer,134.35,43.48,2025-12-25,2026-01-03,Complete,TECH05
ORD011041,ACC002,Crown Zirconia,160.49,60.76,2025-12-25,2026-01-01,Complete,TECH03
ORD011042,ACC013,Veneer,118.52,40.67,2025-12-25,2025-12-28,Complete,TECH02
ORD011043,ACC015,Partial Denture,449.79,180.33,2025-12-25,2025-12-30,Complete,TECH04
ORD011044,ACC003,Crown Zirconia,159.78,57.95,2025-12-25,2026-01-02,Complete,TECH03
ORD011045,ACC001,Crown Zirconia,176.52,55.04,2025-12-25,2026-01-04,Complete,TECH05
ORD011046,ACC002,Veneer,115.55,39.3,2025-12-25,2026-01-02,Complete,TECH05
ORD011047,ACC007,Partial Denture,407.48,189.24,2025-12-25,2025-12-30,Complete,TECH04
ORD011048,ACC009,Full Denture,655.54,325.36,2025-12-25,2026-01-05,Complete,TECH02
ORD011049,ACC010,Bridge 3-Unit,406.81,182.46,2025-12-25,2025-12-28,Complete,TECH05
ORD011050,ACC008,Crown Zirconia,154.12,61.26,2025-12-25,2026-01-01,Complete,TECH02
ORD011051,ACC006,Crown Zirconia,188.53,62.56,2025-12-25,2025-12-29,Complete,TECH01
ORD011052,ACC001,Implant Crown,297.23,88.52,2025-12-25,2026-01-06,Complete,TECH01
ORD011053,ACC001,Clear Aligner Set,536.61,176.34,2025-12-25,2026-01-01,Complete,TECH05
ORD011054,ACC006,Crown Zirconia,171.9,61.79,2025-12-25,2026-01-01,Complete,TECH05
ORD011055,ACC003,Crown Zirconia,153.11,57.89,2025-12-25,2026-01-04,Complete,TECH01
ORD011056,ACC007,Bridge 3-Unit,471.15,175.8,2025-12-25,2026-01-03,Complete,TECH05
ORD011057,ACC011,Implant Crown,313.12,100.38,2025-12-25,2026-01-04,Complete,TECH04
ORD011058,ACC004,Clear Aligner Set,626.42,182.24,2025-12-25,2026-01-04,Complete,TECH05
ORD011059,ACC002,Crown PFM,155.69,60.29,2025-12-25,2026-01-04,Complete,TECH05
ORD011060,ACC002,Clear Aligner Set,591.35,208.37,2025-12-26,2025-12-29,Complete,TECH06
ORD011061,ACC009,Partial Denture,428.64,181.82,2025-12-26,2026-01-04,Complete,TECH03
ORD011062,ACC002,Veneer,136.49,41.37,2025-12-26,2026-01-04,Complete,TECH02
ORD011063,ACC007,Full Denture,699.2,318.02,2025-12-26,2025-12-30,Complete,TECH01
ORD011064,ACC011,Full Denture,661.02,310.75,2025-12-26,2026-01-04,Complete,TECH04
ORD011065,ACC002,Partial Denture,433.84,191.41,2025-12-26,2026-01-01,Complete,TECH01
ORD011066,ACC002,Nightguard,88.12,39.11,2025-12-26,2025-12-30,Complete,TECH02
ORD011067,ACC004,Bridge 3-Unit,401.03,162.24,2025-12-26,2025-12-31,Complete,TECH05
ORD011068,ACC008,Implant Abutment,223.31,63.42,2025-12-26,2026-01-02,Complete,TECH04
ORD011069,ACC007,Veneer,137.24,39.02,2025-12-26,2026-01-06,Complete,TECH01
ORD011070,ACC008,Crown Zirconia,169.69,58.28,2025-12-26,2025-12-30,Complete,TECH04
ORD011071,ACC012,Crown PFM,150.1,57.71,2025-12-26,2025-12-31,Complete,TECH04
ORD011072,ACC004,Crown Zirconia,151.48,59.56,2025-12-26,2026-01-03,Complete,TECH06
ORD011073,ACC001,Implant Crown,325.52,94.58,2025-12-26,2026-01-01,Complete,TECH02
ORD011074,ACC001,Crown PFM,159.51,64.96,2025-12-26,2025-12-31,Complete,TECH02
ORD011075,ACC002,Bridge 3-Unit,445.48,188.35,2025-12-26,2026-01-07,Complete,TECH04
ORD011076,ACC005,Crown Zirconia,181.49,60.2,2025-12-26,2026-01-05,Complete,TECH02
ORD011077,ACC015,Partial Denture,364.39,185.52,2025-12-26,2026-01-04,Complete,TECH04
ORD011078,ACC011,Clear Aligner Set,555.45,208.89,2025-12-26,2026-01-07,Complete,TECH04
ORD011079,ACC005,Partial Denture,372.6,172.07,2025-12-26,2026-01-02,Complete,TECH01
ORD011080,ACC004,Nightguard,89.63,38.49,2025-12-26,2026-01-05,Complete,TECH01
ORD011081,ACC001,Implant Crown,322.9,105.63,2025-12-26,2025-12-31,Complete,TECH04
ORD011082,ACC001,Bridge 3-Unit,386.95,166.4,2025-12-26,2026-01-05,Complete,TECH06
ORD011083,ACC013,Clear Aligner Set,611.01,201.03,2025-12-26,2025-12-30,Complete,TECH04
ORD011084,ACC004,Implant Abutment,222.48,72.3,2025-12-26,2026-01-02,Complete,TECH02
ORD011085,ACC004,Nightguard,95.34,34.14,2025-12-29,2026-01-05,Complete,TECH01
ORD011086,ACC003,Nightguard,93.78,40.89,2025-12-29,2026-01-01,Complete,TECH04
ORD011087,ACC001,Partial Denture,406.1,175.54,2025-12-29,2026-01-01,Complete,TECH01
ORD011088,ACC002,Clear Aligner Set,588.12,209.58,2025-12-29,2026-01-08,Complete,TECH01
ORD011089,ACC012,Full Denture,701.48,326.02,2025-12-29,2026-01-03,Complete,TECH04
ORD011090,ACC005,Crown Zirconia,188.62,52.73,2025-12-29,2026-01-09,Complete,TECH02
ORD011091,ACC002,Clear Aligner Set,589.16,174.59,2025-12-29,2026-01-10,Complete,TECH02
ORD011092,ACC004,Partial Denture,444.97,167.97,2025-12-29,2026-01-02,Complete,TECH01
ORD011093,ACC012,Bridge 3-Unit,452.24,167.68,2025-12-29,2026-01-10,Complete,TECH06
ORD011094,ACC001,Bridge 3-Unit,433.38,159.28,2025-12-29,2026-01-07,Complete,TECH06
ORD011095,ACC012,Implant Crown,299.74,101.86,2025-12-29,2026-01-08,Complete,TECH04
ORD011096,ACC008,Veneer,114.85,45.77,2025-12-29,2026-01-05,Complete,TECH02
ORD011097,ACC004,Partial Denture,431.67,174.33,2025-12-29,2026-01-05,Remake,TECH02
ORD011098,ACC010,Full Denture,723.96,302.92,2025-12-29,2026-01-05,Complete,TECH02
ORD011099,ACC002,Veneer,110.17,45.25,2025-12-29,2026-01-03,Complete,TECH06
ORD011100,ACC004,Partial Denture,381.12,177.43,2025-12-29,2026-01-05,Complete,TECH05
ORD011101,ACC004,Full Denture,677.26,334.16,2025-12-29,2026-01-02,Complete,TECH06
ORD011102,ACC001,Partial Denture,394.34,186.43,2025-12-29,2026-01-10,Complete,TECH06
ORD011103,ACC011,Bridge 3-Unit,442.61,165.67,2025-12-29,2026-01-06,Complete,TECH04
ORD011104,ACC001,Clear Aligner Set,502.16,197.23,2025-12-29,2026-01-01,Complete,TECH04
ORD011105,ACC005,Crown PFM,162.55,62.33,2025-12-29,2026-01-06,Complete,TECH06
ORD011106,ACC001,Implant Crown,302.21,102.66,2025-12-29,2026-01-03,Complete,TECH04
ORD011107,ACC002,Implant Crown,290.33,86.66,2025-12-30,2026-01-06,Complete,TECH02
ORD011108,ACC001,Bridge 3-Unit,453.6,154.35,2025-12-30,2026-01-10,Complete,TECH03
ORD011109,ACC011,Bridge 3-Unit,407.74,155.95,2025-12-30,2026-01-10,Complete,TECH02
ORD011110,ACC013,Full Denture,713.15,333.83,2025-12-30,2026-01-10,Complete,TECH04
ORD011111,ACC010,Crown PFM,159.4,57.21,2025-12-30,2026-01-03,Remake,TECH01
ORD011112,ACC008,Partial Denture,385.69,185.08,2025-12-30,2026-01-06,Complete,TECH01
ORD011113,ACC003,Partial Denture,404.4,169.86,2025-12-30,2026-01-02,Complete,TECH06
ORD011114,ACC005,Implant Abutment,216.27,67.91,2025-12-30,2026-01-07,Complete,TECH01
ORD011115,ACC004,Veneer,137.15,41.0,2025-12-30,2026-01-05,Complete,TECH05
ORD011116,ACC002,Implant Abutment,202.55,65.09,2025-12-30,2026-01-04,Complete,TECH03
ORD011117,ACC008,Crown PFM,161.59,64.06,2025-12-30,2026-01-06,Complete,TECH06
ORD011118,ACC003,Clear Aligner Set,632.38,199.38,2025-12-30,2026-01-02,Complete,TECH01
ORD011119,ACC007,Bridge 3-Unit,393.94,177.84,2025-12-30,2026-01-08,Complete,TECH04
ORD011120,ACC011,Clear Aligner Set,516.57,186.24,2025-12-30,2026-01-06,Complete,TECH06
ORD011121,ACC008,Crown Zirconia,185.21,60.18,2025-12-30,2026-01-03,Complete,TECH03
ORD011122,ACC005,Crown PFM,149.97,63.3,2025-12-30,2026-01-10,Complete,TECH04
ORD011123,ACC001,Partial Denture,416.03,182.05,2025-12-30,2026-01-03,Complete,TECH06
ORD011124,ACC001,Clear Aligner Set,525.57,198.12,2025-12-30,2026-01-07,Complete,TECH04
ORD011125,ACC002,Crown Zirconia,155.53,53.05,2025-12-30,2026-01-08,Complete,TECH04
ORD011126,ACC001,Implant Abutment,188.52,76.71,2025-12-30,2026-01-10,Complete,TECH04
ORD011127,ACC005,Crown Zirconia,157.88,58.03,2025-12-30,2026-01-10,Complete,TECH01
ORD011128,ACC005,Partial Denture,369.38,184.76,2025-12-30,2026-01-05,Complete,TECH03
ORD011129,ACC008,Full Denture,719.84,279.06,2025-12-30,2026-01-02,Complete,TECH05
ORD011130,ACC002,Crown Zirconia,173.07,59.47,2025-12-30,2026-01-03,Complete,TECH02
ORD011131,ACC003,Clear Aligner Set,607.16,180.54,2025-12-30,2026-01-04,Complete,TECH06
ORD011132,ACC014,Crown Zirconia,155.29,55.96,2025-12-30,2026-01-04,Complete,TECH06
ORD011133,ACC001,Nightguard,106.71,36.42,2025-12-30,2026-01-02,Complete,TECH05
ORD011134,ACC001,Bridge 3-Unit,432.08,165.59,2025-12-30,2026-01-03,Complete,TECH01
ORD011135,ACC008,Bridge 3-Unit,381.03,166.56,2025-12-30,2026-01-08,Complete,TECH01
ORD011136,ACC011,Full Denture,674.81,322.03,2025-12-30,2026-01-09,Complete,TECH06
ORD011137,ACC004,Crown Zirconia,175.13,51.79,2025-12-30,2026-01-07,Complete,TECH02
ORD011138,ACC011,Nightguard,96.7,35.65,2025-12-30,2026-01-10,Complete,TECH01
ORD011139,ACC009,Clear Aligner Set,498.48,198.22,2025-12-30,2026-01-07,Complete,TECH02
ORD011140,ACC003,Full Denture,731.61,279.58,2025-12-30,2026-01-10,Complete,TECH03
ORD011141,ACC010,Partial Denture,382.81,161.78,2025-12-31,2026-01-05,Complete,TECH05
ORD011142,ACC001,Bridge 3-Unit,395.59,156.72,2025-12-31,2026-01-11,Complete,TECH04
ORD011143,ACC013,Partial Denture,397.3,159.59,2025-12-31,2026-01-08,Complete,TECH03
ORD011144,ACC012,Full Denture,740.41,332.47,2025-12-31,2026-01-12,Complete,TECH04
ORD011145,ACC003,Bridge 3-Unit,467.94,166.13,2025-12-31,2026-01-10,Complete,TECH01
ORD011146,ACC010,Full Denture,681.79,305.27,2025-12-31,2026-01-06,Complete,TECH02
ORD011147,ACC006,Crown PFM,156.26,65.71,2025-12-31,2026-01-04,Complete,TECH04
ORD011148,ACC001,Clear Aligner Set,628.1,178.54,2025-12-31,2026-01-12,Complete,TECH06
ORD011149,ACC003,Partial Denture,364.53,172.16,2025-12-31,2026-01-04,Complete,TECH01
ORD011150,ACC012,Crown PFM,137.88,57.76,2025-12-31,2026-01-12,Complete,TECH06
ORD011151,ACC001,Bridge 3-Unit,482.48,175.68,2025-12-31,2026-01-11,Complete,TECH04
ORD011152,ACC001,Veneer,122.0,44.74,2025-12-31,2026-01-04,Complete,TECH03
ORD011153,ACC003,Full Denture,677.57,334.47,2025-12-31,2026-01-07,Complete,TECH04
ORD011154,ACC004,Partial Denture,439.19,183.74,2025-12-31,2026-01-07,Complete,TECH03
ORD011155,ACC004,Full Denture,717.3,316.15,2025-12-31,2026-01-03,Complete,TECH05
ORD011156,ACC003,Clear Aligner Set,594.88,207.61,2025-12-31,2026-01-08,Remake,TECH05
ORD011157,ACC006,Crown PFM,143.49,54.78,2025-12-31,2026-01-05,Complete,TECH04
ORD011158,ACC010,Partial Denture,430.96,163.22,2025-12-31,2026-01-04,Complete,TECH01
ORD011159,ACC002,Full Denture,756.97,274.36,2025-12-31,2026-01-03,Complete,TECH02
ORD011160,ACC002,Bridge 3-Unit,407.02,170.94,2025-12-31,2026-01-12,Complete,TECH06
ORD011161,ACC004,Nightguard,107.37,36.83,2025-12-31,2026-01-07,Remake,TECH01
ORD011162,ACC001,Crown PFM,166.15,62.28,2025-12-31,2026-01-03,Complete,TECH04
ORD011163,ACC007,Clear Aligner Set,579.43,188.52,2025-12-31,2026-01-07,Complete,TECH05
ORD011164,ACC003,Crown Zirconia,162.58,58.37,2025-12-31,2026-01-06,Complete,TECH03
ORD011165,ACC002,Implant Abutment,214.16,64.7,2025-12-31,2026-01-04,Complete,TECH06
ORD011166,ACC001,Implant Crown,303.01,104.87,2025-12-31,2026-01-03,Complete,TECH03
ORD011167,ACC011,Implant Crown,302.99,105.13,2025-12-31,2026-01-07,Complete,TECH05
ORD011168,ACC014,Implant Crown,301.09,91.81,2025-12-31,2026-01-09,Complete,TECH02
ORD011169,ACC004,Nightguard,108.25,35.03,2025-12-31,2026-01-05,Complete,TECH05
ORD011170,ACC003,Implant Crown,283.28,97.65,2025-12-31,2026-01-06,Complete,TECH03
ORD011171,ACC014,Crown Zirconia,188.56,60.41,2026-01-01,2026-01-10,Complete,TECH03
ORD011172,ACC009,Partial Denture,390.43,160.17,2026-01-01,2026-01-08,Complete,TECH02
ORD011173,ACC008,Crown PFM,143.02,55.32,2026-01-01,2026-01-13,Complete,TECH04
ORD011174,ACC003,Implant Abutment,200.42,68.91,2026-01-01,2026-01-06,Complete,TECH04
ORD011175,ACC001,Partial Denture,430.8,193.92,2026-01-01,2026-01-13,Complete,TECH02
ORD011176,ACC001,Clear Aligner Set,606.02,177.37,2026-01-01,2026-01-08,Complete,TECH01
ORD011177,ACC001,Veneer,111.55,41.82,2026-01-01,2026-01-11,Complete,TECH02
ORD011178,ACC001,Veneer,131.81,47.04,2026-01-01,2026-01-05,Complete,TECH03
ORD011179,ACC001,Clear Aligner Set,621.76,177.8,2026-01-01,2026-01-13,Complete,TECH02
ORD011180,ACC004,Clear Aligner Set,575.8,173.14,2026-01-01,2026-01-13,Complete,TECH05
ORD011181,ACC003,Crown Zirconia,158.1,51.31,2026-01-01,2026-01-13,Complete,TECH05
ORD011182,ACC004,Nightguard,97.86,39.29,2026-01-01,2026-01-13,Complete,TECH03
ORD011183,ACC001,Implant Crown,257.18,101.84,2026-01-01,2026-01-10,Complete,TECH04
ORD011184,ACC003,Implant Crown,289.67,100.39,2026-01-01,2026-01-10,Complete,TECH03
ORD011185,ACC015,Bridge 3-Unit,416.55,161.29,2026-01-01,2026-01-05,Complete,TECH04
ORD011186,ACC001,Implant Crown,264.3,87.49,2026-01-01,2026-01-05,Complete,TECH03
ORD011187,ACC002,Implant Crown,295.05,87.79,2026-01-01,2026-01-08,Complete,TECH01
ORD011188,ACC002,Veneer,129.44,39.62,2026-01-01,2026-01-08,Complete,TECH02
ORD011189,ACC001,Full Denture,708.59,326.84,2026-01-01,2026-01-13,Complete,TECH02
ORD011190,ACC014,Crown PFM,147.55,57.97,2026-01-01,2026-01-08,Complete,TECH06
ORD011191,ACC005,Bridge 3-Unit,441.86,177.44,2026-01-01,2026-01-07,Complete,TECH02
ORD011192,ACC006,Implant Abutment,191.25,70.86,2026-01-01,2026-01-13,Complete,TECH06
ORD011193,ACC001,Partial Denture,398.35,160.46,2026-01-01,2026-01-04,Complete,TECH06
ORD011194,ACC011,Crown PFM,157.25,61.47,2026-01-01,2026-01-10,Complete,TECH05
ORD011195,ACC008,Crown PFM,132.9,56.36,2026-01-01,2026-01-05,Complete,TECH05
ORD011196,ACC011,Veneer,136.88,41.21,2026-01-01,2026-01-04,Complete,TECH01
ORD011197,ACC003,Implant Crown,302.27,105.34,2026-01-02,2026-01-07,Complete,TECH02
ORD011198,ACC008,Partial Denture,385.04,193.26,2026-01-02,2026-01-12,Complete,TECH02
ORD011199,ACC003,Implant Abutment,213.45,72.48,2026-01-02,2026-01-05,Complete,TECH02
ORD011200,ACC005,Implant Crown,278.2,94.56,2026-01-02,2026-01-14,Complete,TECH05
ORD011201,ACC003,Implant Crown,267.28,92.5,2026-01-02,2026-01-12,Complete,TECH06
ORD011202,ACC003,Bridge 3-Unit,394.55,168.39,2026-01-02,2026-01-11,Complete,TECH03
ORD011203,ACC005,Implant Crown,310.64,88.63,2026-01-02,2026-01-09,Complete,TECH06
ORD011204,ACC007,Bridge 3-Unit,418.93,165.3,2026-01-02,2026-01-10,Complete,TECH03
ORD011205,ACC003,Nightguard,93.53,37.78,2026-01-02,2026-01-13,Complete,TECH05
ORD011206,ACC008,Crown PFM,138.47,57.88,2026-01-02,2026-01-09,Complete,TECH03
ORD011207,ACC008,Clear Aligner Set,543.05,205.37,2026-01-02,2026-01-08,Complete,TECH06
ORD011208,ACC006,Crown Zirconia,153.6,61.06,2026-01-02,2026-01-08,Complete,TECH01
ORD011209,ACC009,Implant Crown,266.82,102.63,2026-01-02,2026-01-07,Complete,TECH01
ORD011210,ACC010,Partial Denture,365.49,191.46,2026-01-02,2026-01-12,Complete,TECH04
ORD011211,ACC001,Crown Zirconia,179.84,57.71,2026-01-02,2026-01-06,Complete,TECH06
ORD011212,ACC001,Clear Aligner Set,566.13,203.39,2026-01-02,2026-01-06,Complete,TECH02
ORD011213,ACC004,Bridge 3-Unit,446.57,157.34,2026-01-02,2026-01-12,Complete,TECH03
ORD011214,ACC009,Clear Aligner Set,570.14,197.38,2026-01-02,2026-01-06,Complete,TECH01
ORD011215,ACC003,Nightguard,92.43,35.52,2026-01-02,2026-01-13,Complete,TECH01
ORD011216,ACC001,Partial Denture,395.9,170.31,2026-01-02,2026-01-06,Complete,TECH03
ORD011217,ACC010,Clear Aligner Set,529.12,209.94,2026-01-02,2026-01-08,Complete,TECH02
ORD011218,ACC012,Implant Crown,283.93,101.41,2026-01-02,2026-01-09,Complete,TECH05
ORD011219,ACC007,Partial Denture,447.02,183.43,2026-01-02,2026-01-07,Complete,TECH01
ORD011220,ACC003,Nightguard,98.74,36.19,2026-01-02,2026-01-08,Complete,TECH02
ORD011221,ACC003,Clear Aligner Set,507.04,178.8,2026-01-02,2026-01-05,Complete,TECH04
ORD011222,ACC011,Bridge 3-Unit,421.6,158.5,2026-01-02,2026-01-07,Complete,TECH01
ORD011223,ACC006,Partial Denture,396.77,174.68,2026-01-02,2026-01-07,Complete,TECH03
ORD011224,ACC009,Veneer,108.34,39.91,2026-01-02,2026-01-13,Complete,TECH03
ORD011225,ACC001,Full Denture,771.26,304.97,2026-01-05,2026-01-10,Complete,TECH04
ORD011226,ACC001,Implant Abutment,200.49,71.9,2026-01-05,2026-01-09,Complete,TECH04
ORD011227,ACC005,Full Denture,697.86,304.12,2026-01-05,2026-01-15,Complete,TECH02
ORD011228,ACC002,Full Denture,651.59,297.35,2026-01-05,2026-01-14,Complete,TECH04
ORD011229,ACC004,Crown PFM,155.0,65.41,2026-01-05,2026-01-11,Complete,TECH04
ORD011230,ACC005,Partial Denture,448.04,188.0,2026-01-05,2026-01-08,Complete,TECH02
ORD011231,ACC004,Crown Zirconia,177.76,57.71,2026-01-05,2026-01-12,Complete,TECH06
ORD011232,ACC004,Full Denture,752.41,278.27,2026-01-05,2026-01-13,Complete,TECH04
ORD011233,ACC005,Bridge 3-Unit,398.68,175.57,2026-01-05,2026-01-17,Complete,TECH06
ORD011234,ACC004,Crown PFM,164.02,57.29,2026-01-05,2026-01-10,Remake,TECH04
ORD011235,ACC001,Full Denture,726.92,297.38,2026-01-05,2026-01-12,Complete,TECH05
ORD011236,ACC010,Veneer,121.21,44.3,2026-01-05,2026-01-17,Complete,TECH03
ORD011237,ACC001,Nightguard,90.9,37.36,2026-01-05,2026-01-16,Complete,TECH05
ORD011238,ACC010,Nightguard,107.22,39.13,2026-01-05,2026-01-11,Complete,TECH02
ORD011239,ACC001,Clear Aligner Set,548.63,183.0,2026-01-05,2026-01-09,Complete,TECH04
ORD011240,ACC010,Full Denture,775.31,323.31,2026-01-05,2026-01-11,Complete,TECH05
ORD011241,ACC013,Bridge 3-Unit,458.23,186.99,2026-01-05,2026-01-13,Complete,TECH01
ORD011242,ACC012,Implant Crown,260.12,97.53,2026-01-05,2026-01-11,Complete,TECH06
ORD011243,ACC004,Partial Denture,360.51,164.68,2026-01-05,2026-01-15,Complete,TECH01
ORD011244,ACC013,Implant Crown,265.99,101.75,2026-01-05,2026-01-13,Complete,TECH05
ORD011245,ACC009,Partial Denture,376.06,165.5,2026-01-05,2026-01-10,Complete,TECH05
ORD011246,ACC010,Nightguard,102.95,36.7,2026-01-05,2026-01-11,Complete,TECH06
ORD011247,ACC003,Implant Abutment,200.06,72.28,2026-01-05,2026-01-11,Complete,TECH04
ORD011248,ACC001,Nightguard,101.79,34.31,2026-01-05,2026-01-13,Complete,TECH01
ORD011249,ACC004,Crown PFM,155.43,58.2,2026-01-05,2026-01-09,Complete,TECH05
ORD011250,ACC009,Nightguard,85.8,38.52,2026-01-05,2026-01-13,Complete,TECH01
ORD011251,ACC010,Implant Crown,262.5,88.63,2026-01-05,2026-01-10,Complete,TECH05
ORD011252,ACC004,Implant Crown,311.98,95.0,2026-01-05,2026-01-16,Complete,TECH06
ORD011253,ACC003,Implant Crown,294.87,93.64,2026-01-06,2026-01-10,Complete,TECH01
ORD011254,ACC011,Veneer,124.46,45.39,2026-01-06,2026-01-16,Complete,TECH05
ORD011255,ACC002,Crown Zirconia,167.94,54.81,2026-01-06,2026-01-17,Complete,TECH05
ORD011256,ACC005,Bridge 3-Unit,401.12,174.98,2026-01-06,2026-01-11,Complete,TECH04
ORD011257,ACC001,Clear Aligner Set,508.85,208.86,2026-01-06,2026-01-14,Complete,TECH04
ORD011258,ACC010,Implant Crown,273.38,90.28,2026-01-06,2026-01-12,Complete,TECH01
ORD011259,ACC004,Bridge 3-Unit,438.99,155.22,2026-01-06,2026-01-13,Complete,TECH06
ORD011260,ACC005,Crown PFM,157.29,61.81,2026-01-06,2026-01-18,Complete,TECH03
ORD011261,ACC014,Implant Crown,260.23,92.07,2026-01-06,2026-01-18,Complete,TECH01
ORD011262,ACC006,Implant Crown,281.49,103.25,2026-01-06,2026-01-14,Complete,TECH04
ORD011263,ACC007,Crown PFM,161.44,57.0,2026-01-06,2026-01-11,Complete,TECH04
ORD011264,ACC002,Crown PFM,164.58,57.11,2026-01-06,2026-01-12,Complete,TECH06
ORD011265,ACC005,Partial Denture,433.2,163.71,2026-01-06,2026-01-15,Complete,TECH01
ORD011266,ACC001,Full Denture,721.85,303.08,2026-01-06,2026-01-10,Complete,TECH06
ORD011267,ACC002,Implant Crown,312.2,88.54,2026-01-06,2026-01-09,Complete,TECH02
ORD011268,ACC001,Clear Aligner Set,577.58,198.08,2026-01-06,2026-01-15,Complete,TECH02
